06-11-2025 18:27:47.401,-,API2,"Sink 2,0013A20041839DCA,802.15.4 TH,2003,/dev/ttyUSB2 - 57600/8/M/1/N,1,46"

06-11-2025 18:26:13.477,0,RECV,7E000F8100082D024E383030302D334B32437D31
06-11-2025 18:26:13.478,1,RECV,7E000F8100073F024E373030302D374F3345F6
06-11-2025 18:26:13.481,2,RECV,7E000F81000831024E383030312D5356594BB2
06-11-2025 18:26:13.560,3,RECV,7E000F81000834024E383030322D4B584C52BA
06-11-2025 18:26:13.561,4,RECV,7E000F81000834024E383030332D4E4B3553D9
06-11-2025 18:26:13.561,5,RECV,7E000F81000834024E383030342D30485146EA
06-11-2025 18:26:13.561,6,RECV,7E000F81000834024E383030352D474F4F30E3
06-11-2025 18:26:13.561,7,RECV,7E000F81000834024E383030362D54495630D4
06-11-2025 18:26:13.561,8,RECV,7E000F81000834024E383030372D574B504BB9
06-11-2025 18:26:13.561,9,RECV,7E000F81000834024E383030382D4A554C42C8
06-11-2025 18:26:13.562,10,RECV,7E000F81000834024E383030392D58304B34ED
06-11-2025 18:26:13.562,11,RECV,7E000F8100073E024E373030382D595350569B
06-11-2025 18:26:13.562,12,RECV,7E000F81000834024E383031302D4B46495AC8
06-11-2025 18:26:13.562,13,RECV,7E000F8100073F024E373030392D39434953D3
06-11-2025 18:26:13.562,14,RECV,7E000F81000834024E383031312D4C574745CC
06-11-2025 18:26:13.562,15,RECV,7E000F8100073F024E373031302D4E50554FB1
06-11-2025 18:26:13.562,16,RECV,7E000F81000834024E383031322D53495638D0
06-11-2025 18:26:13.562,17,RECV,7E000F8100073F024E373031312D56305A5AB8
06-11-2025 18:26:13.562,18,RECV,7E000F81000834024E383031332D37485530F5
06-11-2025 18:26:13.562,19,RECV,7E000F8100073E024E373031322D50393734FE
06-11-2025 18:26:13.562,20,RECV,7E000F81000834024E383031342D52383544F5
06-11-2025 18:26:13.562,21,RECV,7E000F81000834024E383031352D4C474738E5
06-11-2025 18:26:13.562,22,RECV,7E000F81000834024E383031362D574F5344B9
06-11-2025 18:26:13.562,23,RECV,7E000F81000834024E383031372D49513651D4
06-11-2025 18:26:13.562,24,RECV,7E000F81000834024E383031382D4B363555E9
06-11-2025 18:26:13.562,25,RECV,7E000F81000834024E383031392D4C584B55AF
06-11-2025 18:26:13.562,26,RECV,7E000F81000834024E383032302D394F4957D3
06-11-2025 18:26:13.562,27,RECV,7E000F81000834024E383032312D37465658CF
06-11-2025 18:26:13.562,28,RECV,7E000F81000834024E383032322D54354139F6
06-11-2025 18:26:13.666,29,RECV,7E000F81000835024E383032332D56375730E3
06-11-2025 18:26:13.666,30,RECV,7E000F81000835024E383032342D544D5632CD
06-11-2025 18:26:13.666,31,RECV,7E000F81000835024E383032352D3445343414
06-11-2025 18:26:13.666,32,RECV,7E000F81000835024E383032362D45573653CF
06-11-2025 18:26:13.667,33,RECV,7E000F81000835024E383032372D39434832FD
06-11-2025 18:26:13.667,34,RECV,7E000F81000835024E383032382D3739504DE5
06-11-2025 18:26:13.667,35,RECV,7E000F81000835024E383032392D32483256EF
06-11-2025 18:26:13.667,36,RECV,7E000F81000834024E383033302D5759384FC3
06-11-2025 18:26:13.667,37,RECV,7E000F81000835024E383033312D32334B4800
06-11-2025 18:26:13.667,38,RECV,7E000F81000835024E383033322D3336354910
06-11-2025 18:26:13.667,39,RECV,7E000F81000834024E383033332D36564D4DD1
06-11-2025 18:26:13.667,40,RECV,7E000F81000835024E383033342D45584548CB
06-11-2025 18:26:13.667,41,RECV,7E000F81000835024E383033352D51435153BC
06-11-2025 18:26:13.667,42,RECV,7E000F81000835024E383033362D3937374309
06-11-2025 18:26:13.667,43,RECV,7E000F81000835024E383033372D4457584CB3
06-11-2025 18:26:13.667,44,RECV,7E000F81000835024E383033382D4D54314CD3
06-11-2025 18:26:13.667,45,RECV,7E000F81000835024E383033392D56334736EA
