06-25-2025 16:20:35.414,-,API2,"Sink 2,0013A20041839DCA,802.15.4 TH,2003,/dev/ttyUSB2 - 57600/8/M/1/N,1,46"

06-25-2025 16:19:57.845,0,RECV,7E000F81000633024E363030312D39504259DD
06-25-2025 16:19:57.845,1,RECV,7E000F81000735024E373030312D31554646EB
06-25-2025 16:19:57.845,2,RECV,7E000F81000832024E383030322D43525A4BC3
06-25-2025 16:19:57.845,3,RECV,7E000F81000530024E353030322D53424A4BDB
06-25-2025 16:19:57.845,4,RECV,7E000F81000833024E383030332D54523653CC
06-25-2025 16:19:57.846,5,RECV,7E000F81000530024E353030332D4D4D4A57C9
06-25-2025 16:19:57.846,6,RECV,7E000F81000632024E363030342D325A5652CB
06-25-2025 16:19:57.846,7,RECV,7E000F81000734024E373030342D4F4C4A52C4
06-25-2025 16:19:57.896,8,RECV,7E000F81000735024E373030352D5053365AC6
06-25-2025 16:19:57.897,9,RECV,7E000F81000530024E353030362D3838583504
06-25-2025 16:19:57.897,10,RECV,7E000F81000734024E373030372D35553556E3
06-25-2025 16:19:57.897,11,RECV,7E000F81000530024E353030372D4C38304408
06-25-2025 16:19:57.897,12,RECV,7E000F81000834024E383030392D36324F4CF1
06-25-2025 16:19:57.897,13,RECV,7E000F81000530024E353030382D56313356EF
06-25-2025 16:19:57.897,14,RECV,7E000F8100052F024E353030392D4E524E48C9
06-25-2025 16:19:57.897,15,RECV,7E000F81000734024E373030392D365A5148CD
06-25-2025 16:19:57.897,16,RECV,7E000F81000530024E353031302D4E504743DE
06-25-2025 16:19:57.897,17,RECV,7E000F81000633024E363031322D545A4F5AA8
06-25-2025 16:19:57.897,18,RECV,7E000F81000833024E383031352D58535357A3
06-25-2025 16:19:57.897,19,RECV,7E000F8100052F024E353031352D36553957E7
06-25-2025 16:19:57.945,20,RECV,7E000F8100052F024E353031362D544F5347C4
06-25-2025 16:19:57.945,21,RECV,7E000F81000833024E383032302D50414D4ED0
06-25-2025 16:19:57.945,22,RECV,7E000F81000532024E353031372D4E53435ABF
06-25-2025 16:19:57.945,23,RECV,7E000F81000633024E363031372D4B474155D2
06-25-2025 16:19:57.945,24,RECV,7E000F81000734024E373031362D4B49384FDD
06-25-2025 16:19:57.945,25,RECV,7E000F81000833024E383032312D51335A34E9
06-25-2025 16:19:57.945,26,RECV,7E000F81000831024E383032322D594A4A4EC1
06-25-2025 16:19:57.945,27,RECV,7E000F8100052F024E353031392D365A515AC3
06-25-2025 16:19:57.945,28,RECV,7E000F81000733024E373031382D36464152E8
06-25-2025 16:19:57.945,29,RECV,7E000F81000734024E373032302D52425847CA
06-25-2025 16:19:57.945,30,RECV,7E000F81000633024E363032322D394C344BFA
06-25-2025 16:19:57.946,31,RECV,7E000F81000530024E353032342D4841334203
06-25-2025 16:19:57.995,32,RECV,7E000F81000632024E363032352D4E435844CF
06-25-2025 16:19:57.995,33,RECV,7E000F81000833024E383033302D304830341F
06-25-2025 16:19:57.995,34,RECV,7E000F81000530024E353032362D59365535E6
06-25-2025 16:19:57.995,35,RECV,7E000F81000532024E353032372D53574755B6
06-25-2025 16:19:57.995,36,RECV,7E000F8100052F024E353032392D56383641F8
06-25-2025 16:19:58.045,37,RECV,7E000F81000833024E383033352D3543464AEE
06-25-2025 16:19:58.135,38,RECV,7E000F81000531024E353033302D37543154F3
06-25-2025 16:19:58.135,39,RECV,7E000F81000633024E363033302D46395253DB
06-25-2025 16:19:58.135,40,RECV,7E000F81000734024E373032382D35454C41EE
