06-13-2025 18:22:33.576,-,API2,"Sink 1,0013A20041839DB1,802.15.4 TH,2003,/dev/ttyUSB0 - 57600/8/M/1/N,1,46"

06-13-2025 18:22:14.017,0,RECV,7E000F8100041B024E343030302D5A485234F6
06-13-2025 18:22:14.023,1,RECV,7E000F8100061B024E363030302D54424557E8
06-13-2025 18:22:14.024,2,RECV,7E000F81000719024E373030302D38334E362B
06-13-2025 18:22:14.024,3,RECV,7E000F8100031C024E333030302D46505257E0
06-13-2025 18:22:14.024,4,RECV,7E000F8100021D024E323030302D4A484F54EB
06-13-2025 18:22:14.025,5,RECV,7E000F81000718024E373030312D4D4A314210
06-13-2025 18:22:14.067,6,RECV,7E000F8100031C024E333030312D515A334BF5
06-13-2025 18:22:14.068,7,RECV,7E000F8100041B024E343030322D4652394902
06-13-2025 18:22:14.068,8,RECV,7E000F81000718024E373030322D4C4C38387D31
06-13-2025 18:22:14.073,9,RECV,7E000F81000126024E313030322D50454448F6
06-13-2025 18:22:14.074,10,RECV,7E000F8100031C024E333030322D46534F44F1
06-13-2025 18:22:14.117,11,RECV,7E000F8100041B024E343030332D44555937F2
06-13-2025 18:22:14.143,12,RECV,7E000F81000719024E373030332D4E345A3902
06-13-2025 18:22:14.144,13,RECV,7E000F8100061B024E363030332D57545842D2
06-13-2025 18:22:14.144,14,RECV,7E000F8100021D024E323030332D51435757DB
06-13-2025 18:22:14.144,15,RECV,7E000F81000126024E313030332D344B4D3218
06-13-2025 18:22:14.144,16,RECV,7E000F8100031C024E333030332D5054554ED5
06-13-2025 18:22:14.144,17,RECV,7E000F8100041B024E343030342D3941514C03
06-13-2025 18:22:14.144,18,RECV,7E000F81000719024E373030342D55373959F8
06-13-2025 18:22:14.144,19,RECV,7E000F8100061B024E363030342D313936482E
06-13-2025 18:22:14.144,20,RECV,7E000F8100021D024E323030342D46515346EC
06-13-2025 18:22:14.144,21,RECV,7E000F8100031C024E333030342D384133432C
06-13-2025 18:22:14.168,22,RECV,7E000F8100041B024E343030352D4435383632
06-13-2025 18:22:14.173,23,RECV,7E000F81000718024E373030352D554B454DE4
06-13-2025 18:22:14.174,24,RECV,7E000F8100021D024E323030352D4F58434CE5
06-13-2025 18:22:14.174,25,RECV,7E000F8100031C024E333030352D5A4D5943D7
06-13-2025 18:22:14.218,26,RECV,7E000F8100041B024E343030362D45554248F4
06-13-2025 18:22:14.218,27,RECV,7E000F81000719024E373030362D57324C310E
06-13-2025 18:22:14.218,28,RECV,7E000F8100061B024E363030362D3145415805
06-13-2025 18:22:14.218,29,RECV,7E000F8100021D024E323030362D48475A51E0
06-13-2025 18:22:14.219,30,RECV,7E000F8100031C024E333030362D4A574B31FC
06-13-2025 18:22:14.268,31,RECV,7E000F8100041B024E343030372D3136453635
06-13-2025 18:22:14.309,32,RECV,7E000F81000719024E373030372D55325958DB
06-13-2025 18:22:14.310,33,RECV,7E000F8100061B024E363030372D32515938FF
06-13-2025 18:22:14.310,34,RECV,7E000F8100021D024E323030372D3935415119
06-13-2025 18:22:14.310,35,RECV,7E000F8100031C024E333030372D4F43543101
06-13-2025 18:22:14.310,36,RECV,7E000F8100041B024E343030382D483730491E
06-13-2025 18:22:14.310,37,RECV,7E000F81000719024E373030382D51515553C8
06-13-2025 18:22:14.310,38,RECV,7E000F8100061B024E363030382D4E4F4B4FDB
