06-05-2025 16:33:15.540,-,API2,"Sink 2,0013A20041839DCA,802.15.4 TH,2003,/dev/ttyUSB2 - 57600/8/M/1/N,1,46"

06-05-2025 16:32:16.521,0,RECV,7E007D31810008340226004E383030302D4B37334FD3
06-05-2025 16:32:16.521,1,RECV,7E007D318100062D02E3004E363030302D364A394824
06-05-2025 16:32:16.523,2,RECV,7E007D318100053302D8004E353030302D4E494B4406
06-05-2025 16:32:16.523,3,RECV,7E007D31810008340229004E383030312D51314351BD
06-05-2025 16:32:16.523,4,RECV,7E007D318100062D02E4004E363030312D3132553239
06-05-2025 16:32:16.571,5,RECV,7E007D318100053402DA004E353030312D58475650E3
06-05-2025 16:32:16.571,6,RECV,7E007D3181000834022B004E383030322D304C4C58B0
06-05-2025 16:32:16.572,7,RECV,7E007D318100062F02E6004E363030322D4942334E12
06-05-2025 16:32:16.621,8,RECV,7E007D3181000834022C004E383030332D5245424FA6
06-05-2025 16:32:16.625,9,RECV,7E007D318100062E02E7004E363030332D4A35355514
06-05-2025 16:32:16.672,10,RECV,7E007D3181000835022D004E383030342D3241504ABE
06-05-2025 16:32:16.698,11,RECV,7E007D318100062F02E8004E363030342D4E5A5942D7
06-05-2025 16:32:16.721,12,RECV,7E007D3181000835022E004E383030352D50513848A8
06-05-2025 16:32:16.772,13,RECV,7E007D3181000835022F004E383030362D434E57439C
06-05-2025 16:32:16.772,14,RECV,7E007D318100053402DF004E353030362D43325159FF
06-05-2025 16:32:16.782,15,RECV,7E007D318100062E02EA004E363030362D42445452EB
06-05-2025 16:32:16.822,16,RECV,7E007D31810008330230004E383030372D5046314EB2
06-05-2025 16:32:16.847,17,RECV,7E007D318100053302E0004E353030372D414C4949FE
06-05-2025 16:32:16.847,18,RECV,7E007D318100062C02EB004E363030372D414D4359ED
06-05-2025 16:32:16.872,19,RECV,7E007D31810008350231004E383030382D354B4A5A9F
06-05-2025 16:32:16.922,20,RECV,7E007D318100053402E1004E353030382D57534E54CE
06-05-2025 16:32:16.922,21,RECV,7E007D318100062F02EC004E363030382D5A4B3948EC
06-05-2025 16:32:16.932,22,RECV,7E007D31810008340232004E383030392D495951428D
06-05-2025 16:32:16.932,23,RECV,7E007D318100053302E2004E353030392D5057584ECC
06-05-2025 16:32:16.933,24,RECV,7E007D318100062C02ED004E363030392D544D5556C7
06-05-2025 16:32:16.972,25,RECV,7E007D31810008350233004E383031302D4D504F5884
06-05-2025 16:32:17.005,26,RECV,7E007D318100053402E3004E353031302D5131363334
06-05-2025 16:32:17.005,27,RECV,7E007D318100062F02EE004E363031302D3835424721
06-05-2025 16:32:17.022,28,RECV,7E007D31810008360234004E383031312D534A5A3698
06-05-2025 16:32:17.022,29,RECV,7E007D318100053402E4004E353031312D4B354D54FC
06-05-2025 16:32:17.042,30,RECV,7E007D318100073D02D9004E373031312D484B454DF6
06-05-2025 16:32:17.043,31,RECV,7E007D318100062E02EF004E363031312D5145443507
06-05-2025 16:32:17.072,32,RECV,7E007D31810008350235004E383031322D46524E419D
06-05-2025 16:32:17.093,33,RECV,7E007D318100053402E5004E353031322D31564D3215
06-05-2025 16:32:17.093,34,RECV,7E007D318100073C02DA004E373031322D4944554DEB
06-05-2025 16:32:17.093,35,RECV,7E007D318100062E02F0004E363031322D39324F5802
06-05-2025 16:32:17.122,36,RECV,7E007D31810008350236004E383031332D364756559A
06-05-2025 16:32:17.155,37,RECV,7E007D318100053402E6004E353031332D41494159F5
06-05-2025 16:32:17.155,38,RECV,7E007D318100073E02DB004E373031332D4349414EFB
06-05-2025 16:32:17.155,39,RECV,7E007D318100062E02F1004E363031332D38354C4A0F
06-05-2025 16:32:17.183,40,RECV,7E007D31810008360237004E383031342D45373052C1
06-05-2025 16:32:17.183,41,RECV,7E007D318100053402E7004E353031342D3445423329
06-05-2025 16:32:17.193,42,RECV,7E007D318100073E02DC004E373031342D3535515900
06-05-2025 16:32:17.193,43,RECV,7E007D318100062E02F2004E363031342D344943321E
06-05-2025 16:32:17.223,44,RECV,7E007D31810008360238004E383031352D5757553387
06-05-2025 16:32:17.223,45,RECV,7E007D318100053502E8004E353031352D52503959E0
06-05-2025 16:32:17.273,46,RECV,7E007D318100062E02F3004E363031352D36434952FA
06-05-2025 16:32:17.317,47,RECV,7E007D31810008360239004E383031362D43424F588F
06-05-2025 16:32:17.317,48,RECV,7E007D318100053502E9004E353031362D3945434809
06-05-2025 16:32:17.317,49,RECV,7E007D318100062E02F4004E363031362D55514C42D8
06-05-2025 16:32:17.323,50,RECV,7E007D3181000836023A004E383031372D5445524985
06-05-2025 16:32:17.373,51,RECV,7E007D318100053402EA004E353031372D4C4E5135F1
06-05-2025 16:32:17.373,52,RECV,7E007D318100062F02F5004E363031372D39555944DE
06-05-2025 16:32:17.373,53,RECV,7E007D3181000836023B004E383031382D4A444C5588
06-05-2025 16:32:17.424,54,RECV,7E007D318100053502EB004E353031382D58525634DA
06-05-2025 16:32:17.425,55,RECV,7E007D318100063002F6004E363031382D3446583103
06-05-2025 16:32:17.425,56,RECV,7E007D3181000837023C004E383031392D35354359AE
06-05-2025 16:32:17.473,57,RECV,7E007D318100053402EC004E353031392D4B4E4939F2
06-05-2025 16:32:17.473,58,RECV,7E007D318100073E02E1004E373031392D5A335148E4
06-05-2025 16:32:17.473,59,RECV,7E007D318100063002F7004E363031392D52493748EA
06-05-2025 16:32:17.473,60,RECV,7E007D3181000837023D004E383032302D4E453147B0
06-05-2025 16:32:17.523,61,RECV,7E007D318100053502ED004E353032302D3941313434
06-05-2025 16:32:17.523,62,RECV,7E007D318100073E02E2004E373032302D44584648E7
06-05-2025 16:32:17.523,63,RECV,7E007D318100063002F8004E363032302D56573445E5
06-05-2025 16:32:17.533,64,RECV,7E007D3181000837023E004E383032312D305845519B
06-05-2025 16:32:17.544,65,RECV,7E007D318100053402EE004E353032312D4C57304EF1
06-05-2025 16:32:17.544,66,RECV,7E007D318100073D02E3004E373032312D4E3337477D31
06-05-2025 16:32:17.544,67,RECV,7E007D318100063202F9004E363032312D5A39574FCE
06-05-2025 16:32:17.623,68,RECV,7E007D318100083A023F004E383032322D51503241A0
06-05-2025 16:32:17.624,69,RECV,7E007D318100053802EF004E353032322D5A4B4B4BD1
06-05-2025 16:32:17.624,70,RECV,7E007D318100074102E4004E373032322D504C4936EF
06-05-2025 16:32:17.624,71,RECV,7E007D318100063102FA004E363032322D4B58584FBC
06-05-2025 16:32:17.624,72,RECV,7E007D31810008390240004E383032332D364F4A42A2
06-05-2025 16:32:17.674,73,RECV,7E007D318100053802F0004E353032332D48464C3000
06-05-2025 16:32:17.674,74,RECV,7E007D318100074202E5004E373032332D50304752EE
06-05-2025 16:32:17.674,75,RECV,7E007D318100063202FB004E363032332D49563332FF
06-05-2025 16:32:17.674,76,RECV,7E007D31810008390241004E383032342D564E355187
06-05-2025 16:32:17.724,77,RECV,7E007D318100053802F1004E353032342D55435543D8
06-05-2025 16:32:17.724,78,RECV,7E007D318100074202E6004E373032342D3843375AF9
06-05-2025 16:32:17.724,79,RECV,7E007D318100063202FC004E363032342D314444357D33
06-05-2025 16:32:17.725,80,RECV,7E007D31810008390242004E383032352D46395937A0
06-05-2025 16:32:17.774,81,RECV,7E007D318100053802F2004E353032352D54594F47C3
06-05-2025 16:32:17.774,82,RECV,7E007D318100074202E7004E373032352D52364749EB
06-05-2025 16:32:17.774,83,RECV,7E007D318100063202FD004E363032352D454E4553D4
06-05-2025 16:32:17.784,84,RECV,7E007D31810008390243004E383032362D4F334538AE
06-05-2025 16:32:17.804,85,RECV,7E007D318100053802F3004E353032362D504E3154E1
06-05-2025 16:32:17.804,86,RECV,7E007D318100074202E8004E373032362D50595738C9
06-05-2025 16:32:17.875,87,RECV,7E007D31810008390244004E383032372D5A49414A7D5D
06-05-2025 16:32:17.876,88,RECV,7E007D318100053902F4004E353032372D32575558CB
06-05-2025 16:32:17.876,89,RECV,7E007D318100074202E9004E373032372D394D5334F2
06-05-2025 16:32:17.877,90,RECV,7E007D318100063102FF004E363032372D4B315054DC
06-05-2025 16:32:17.877,91,RECV,7E007D31810008390245004E383032382D574932488F
06-05-2025 16:32:17.924,92,RECV,7E007D318100053902F5004E353032382D48305745EB
06-05-2025 16:32:17.924,93,RECV,7E007D318100074202EA004E373032382D32425555DF
06-05-2025 16:32:17.924,94,RECV,7E007D318100062F0201004E363032382D4D4E5050C0
06-05-2025 16:32:17.924,95,RECV,7E007D31810008330246004E383032392D494A43597D5E
06-05-2025 16:32:17.974,96,RECV,7E007D318100053202F6004E353032392D504B534FC7
06-05-2025 16:32:17.975,97,RECV,7E007D318100073C02EB004E373032392D393235441D
06-05-2025 16:32:17.975,98,RECV,7E007D318100062C0202004E363032392D54324634FC
06-05-2025 16:32:17.975,99,RECV,7E007D31810008330247004E383033302D3258484E94
06-05-2025 16:32:18.025,100,RECV,7E007D318100053202F7004E353033302D354D39420E
06-05-2025 16:32:18.025,101,RECV,7E007D318100073C02EC004E373033302D494A4737F7
06-05-2025 16:32:18.025,102,RECV,7E007D318100062B0203004E363033302D3142394216
06-05-2025 16:32:18.025,103,RECV,7E007D31810008330248004E383033312D36463356AD
06-05-2025 16:32:18.074,104,RECV,7E007D318100053202F8004E353033312D4F55414BD9
06-05-2025 16:32:18.079,105,RECV,7E007D318100073C02ED004E373033312D414E4743ED
06-05-2025 16:32:18.079,106,RECV,7E007D318100062C0204004E363033312D5541544FC8
06-05-2025 16:32:18.085,107,RECV,7E007D31810008330249004E383033322D37395338B5
06-05-2025 16:32:18.124,108,RECV,7E007D318100053202F9004E353033322D35584F4BE0
06-05-2025 16:32:18.124,109,RECV,7E007D318100073C02EE004E373033322D4C433545FB
06-05-2025 16:32:18.125,110,RECV,7E007D318100062C0205004E363033322D4F57374DD5
06-05-2025 16:32:18.135,111,RECV,7E007D3181000834024A004E383033332D34333033E3
06-05-2025 16:32:18.175,112,RECV,7E007D318100053302FA004E353033332D4541564BDD
06-05-2025 16:32:18.175,113,RECV,7E007D318100073D02EF004E373033332D55364B53D8
