timestamp,node,frame_index,payload
2025-07-14 15:28:42.955,N6,0,N6000-PWE5
2025-07-14 15:28:42.961,N6,1,N6001-VDQD
2025-07-14 15:28:42.967,N6,2,N6002-0PUI
2025-07-14 15:28:42.973,N6,3,N6003-L8JA
2025-07-14 15:28:42.979,N6,4,N6004-EUAI
2025-07-14 15:28:42.985,N6,5,N6005-M1O4
2025-07-14 15:28:42.990,N6,6,N6006-G4S1
2025-07-14 15:28:42.996,N6,7,N6007-GPI2
2025-07-14 15:28:42.002,N6,8,N6008-8OMH
2025-07-14 15:28:43.008,N6,9,N6009-97BT
2025-07-14 15:28:43.014,N6,10,N6010-N617
2025-07-14 15:28:43.020,N6,11,N6011-MPVS
2025-07-14 15:28:43.026,N6,12,N6012-BIJ9
2025-07-14 15:28:43.032,N6,13,N6013-6MDC
2025-07-14 15:28:43.038,N6,14,N6014-DQUA
2025-07-14 15:28:43.044,N6,15,N6015-D0KM
2025-07-14 15:28:43.050,N6,16,N6016-GJDK
2025-07-14 15:28:43.056,N6,17,N6017-PQBK
2025-07-14 15:28:43.062,N6,18,N6018-NR2C
2025-07-14 15:28:43.068,N6,19,N6019-1JWS
2025-07-14 15:28:43.074,N6,20,N6020-XWUL
2025-07-14 15:28:43.080,N6,21,N6021-EZXD
2025-07-14 15:28:43.086,N6,22,N6022-VYXL
2025-07-14 15:28:43.092,N6,23,N6023-QIOM
2025-07-14 15:28:43.098,N6,24,N6024-9LBG
2025-07-14 15:28:43.103,N6,25,N6025-EO24
2025-07-14 15:28:43.109,N6,26,N6026-971K
2025-07-14 15:28:43.115,N6,27,N6027-MFI3
2025-07-14 15:28:43.121,N6,28,N6028-XRAZ
2025-07-14 15:28:43.127,N6,29,N6029-EK0V
2025-07-14 15:28:43.133,N6,30,N6030-DZ2J
2025-07-14 15:28:43.139,N6,31,N6031-SZE7
2025-07-14 15:28:43.145,N6,32,N6032-2QSQ
2025-07-14 15:28:43.151,N6,33,N6033-MTFS
2025-07-14 15:28:43.157,N6,34,N6034-FY1V
2025-07-14 15:28:43.163,N6,35,N6035-LFK8
2025-07-14 15:28:43.169,N6,36,N6036-GKHA
2025-07-14 15:28:43.175,N6,37,N6037-6QVO
2025-07-14 15:28:43.181,N6,38,N6038-51WA
2025-07-14 15:28:43.187,N6,39,N6039-O1NT
2025-07-14 15:28:43.193,N6,40,N6040-42QY
2025-07-14 15:28:43.198,N6,41,N6041-0MZS
2025-07-14 15:28:43.204,N6,42,N6042-0CYY
2025-07-14 15:28:43.210,N6,43,N6043-JULF
2025-07-14 15:28:43.216,N6,44,N6044-OF91
2025-07-14 15:28:43.222,N6,45,N6045-GC1E
2025-07-14 15:28:43.228,N6,46,N6046-UPVC
